Number,leaid11,STNAM,School.District,County_name,ALL_COHORT_1112,ALL_RATE_1112,ECD_COHORT_1112,ECD_RATE_1112,Percentage,Num_BGs_in_Tract,LAND_AREA,URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010,pct_URBANIZED_AREA_POP_CEN_2010,pct_URBAN_CLUSTER_POP_CEN_2010,pct_RURAL_POP_CEN_2010,pct_Males_CEN_2010,pct_Males_ACS_08_12,pct_Males_ACSMOE_08_12,pct_Females_CEN_2010,pct_Females_ACS_08_12,pct_Females_ACSMOE_08_12,pct_Tot_GQ_CEN_2010,pct_Inst_GQ_CEN_2010,pct_Non_Inst_GQ_CEN_2010,pct_Pop_5yrs_Over_ACS_08_12,pct_Pop_5yrs_Over_ACSMOE_08_12,pct_Othr_Lang_ACS_08_12,pct_Othr_Lang_ACSMOE_08_12,pct_Age5p_Only_Eng_ACS_08_12,pct_Age5p_Only_Eng_ACSMOE_08_12,pct_Pop_25yrs_Over_ACS_08_12,pct_Pop_25yrs_Over_ACSMOE_08_12,pct_Not_HS_Grad_ACS_08_12,pct_Not_HS_Grad_ACSMOE_08_12,pct_College_ACS_08_12,pct_College_ACSMOE_08_12,pct_Pov_Univ_ACS_08_12,pct_Pov_Univ_ACSMOE_08_12,pct_Prs_Blw_Pov_Lev_ACS_08_12,pct_Prs_Blw_Pov_Lev_ACSMOE_08_12,pct_Civ_emp_16p_ACS_08_12,pct_Civ_emp_16p_ACSMOE_08_12,pct_Civ_unemp_16p_ACS_08_12,pct_Civ_unemp_16p_ACSMOE_08_12,pct_Pop_1yr_Over_ACS_08_12,pct_Pop_1yr_Over_ACSMOE_08_12,pct_Diff_HU_1yr_Ago_ACS_08_12,pct_Diff_HU_1yr_Ago_ACSMOE_08_12,pct_Born_US_ACS_08_12,pct_Born_US_ACSMOE_08_12,pct_Born_foreign_ACS_08_12,pct_Born_foreign_ACSMOE_08_12,pct_US_Cit_Nat_ACS_08_12,pct_US_Cit_Nat_ACSMOE_08_12,pct_NON_US_Cit_ACS_08_12,pct_NON_US_Cit_ACSMOE_08_12,pct_ENG_VW_SPAN_ACS_08_12,pct_ENG_VW_SPAN_ACSMOE_08_12,pct_ENG_VW_INDOEURO_ACS_08_12,pct_ENG_VW_INDOEURO_ACSMOE_08_12,pct_ENG_VW_API_ACS_08_12,pct_ENG_VW_API_ACSMOE_08_12,pct_ENG_VW_OTHER_ACS_08_12,pct_ENG_VW_OTHER_ACSMOE_08_12,pct_ENG_VW_ACS_08_12,pct_ENG_VW_ACSMOE_08_12,pct_Rel_Family_HHDS_CEN_2010,pct_Rel_Family_HHD_ACS_08_12,pct_Rel_Family_HHD_ACSMOE_08_12,pct_MrdCple_HHD_CEN_2010,pct_MrdCple_HHD_ACS_08_12,pct_MrdCple_HHD_ACSMOE_08_12,pct_Not_MrdCple_HHD_CEN_2010,pct_Not_MrdCple_HHD_ACS_08_12,pct_Not_MrdCple_HHD_ACSMOE_08_12,pct_Female_No_HB_CEN_2010,pct_Female_No_HB_ACS_08_12,pct_Female_No_HB_ACSMOE_08_12,pct_NonFamily_HHD_CEN_2010,pct_NonFamily_HHD_ACS_08_12,pct_NonFamily_HHD_ACSMOE_08_12,pct_Sngl_Prns_HHD_CEN_2010,pct_Sngl_Prns_HHD_ACS_08_12,pct_Sngl_Prns_HHD_ACSMOE_08_12,pct_HHD_PPL_Und_18_CEN_2010,pct_HHD_PPL_Und_18_ACS_08_12,pct_HHD_PPL_Und_18_ACSMOE_08_12,avg_Tot_Prns_in_HHD_CEN_2010,avg_Tot_Prns_in_HHD_ACS_08_12,avg_Tot_Prns_in_HHD_ACSMOE_08_12,pct_Rel_Under_6_CEN_2010,pct_Rel_Under_6_ACS_08_12,pct_Rel_Under_6_ACSMOE_08_12,pct_HHD_Moved_in_ACS_08_12,pct_HHD_Moved_in_ACSMOE_08_12,pct_PUB_ASST_INC_ACS_08_12,pct_PUB_ASST_INC_ACSMOE_08_12,pct_Tot_Occp_Units_CEN_2010,pct_Tot_Occp_Units_ACS_08_12,pct_Tot_Occp_Units_ACSMOE_08_12,pct_Vacant_Units_CEN_2010,pct_Vacant_Units_ACS_08_12,pct_Vacant_Units_ACSMOE_08_12,pct_Renter_Occp_HU_CEN_2010,pct_Renter_Occp_HU_ACS_08_12,pct_Renter_Occp_HU_ACSMOE_08_12,pct_Owner_Occp_HU_CEN_2010,pct_Owner_Occp_HU_ACS_08_12,pct_Owner_Occp_HU_ACSMOE_08_12,pct_Single_Unit_ACS_08_12,pct_Single_Unit_ACSMOE_08_12,pct_MLT_U2_9_STRC_ACS_08_12,pct_MLT_U2_9_STRC_ACSMOE_08_12,pct_MLT_U10p_ACS_08_12,pct_MLT_U10p_ACSMOE_08_12,pct_Mobile_Homes_ACS_08_12,pct_Mobile_Homes_ACSMOE_08_12,pct_Crowd_Occp_U_ACS_08_12,pct_Crowd_Occp_U_ACSMOE_08_12,pct_NO_PH_SRVC_ACS_08_12,pct_NO_PH_SRVC_ACSMOE_08_12,pct_No_Plumb_ACS_08_12,pct_No_Plumb_ACSMOE_08_12,pct_Recent_Built_HU_ACS_08_12,pct_Recent_Built_HU_ACSMOE_08_12
573,1302700,GEORGIA,Harris County School District,Harris County,400,86,120,80-84,100,2,65.338,0,0,3335,0,0,100,50.82,46.27772714,3.577287681,49.18,53.72227287,4.653387645,3.18,3.18,0,95.50288666,10.70484677,2.608972319,1.609541909,97.39102768,1.485327258,72.22728654,2.47340656,16.57551536,4.839691804,15.98653765,4.723164152,95.04709815,10.65768538,16.14450128,6.102273067,86.81930693,7.106992541,13.18069307,5.734898088,99.81768459,0.480509584,10.4109589,0.830341319,98.32877545,2.244285972,1.671224552,1.238697115,0.759647524,0.787715319,0.911577028,0.908683685,1.03626943,1.552713157,0,1.122625216,0,1.122625216,0,1.122625216,1.03626943,1.898444001,74.98,74.69775475,5.636409151,58.94,58.63557858,8.183431766,41.06,41.36442142,10.39947518,10.91,12.1761658,5.897365067,25.02,25.30224525,7.833646681,21.17,20.1208981,6.851762984,32.08,28.75647668,6.15641534,2.5894,2.701208981,0.098976189,16.04,13.98843931,7.493081841,7.167530225,4.027637789,0,1.122625216,85.88,89.6979086,2.62798569,14.12,10.3020914,5.30448628,17.24,16.4939551,6.109638362,82.76,83.50604491,5.76054872,85.1278079,5.654154434,0,1.00697134,0.464756003,1.23899773,14.4074361,4.477542872,0.604490501,1.035406432,1.813471503,1.462557796,2.168861348,3.172843483,0.852052672,1.005515965
574,1302820,GEORGIA,Henry County School District,Henry County,3271,76,1374,71,100,3,11.598,10976,0,49,99.56,0,0.44,47.6,51.24327957,2.930389384,52.4,48.75672043,2.331886154,7.66,7.49,0.17,90.92741936,7.817809779,9.968588322,3.694821197,90.03141168,3.544627445,58.63575269,1.254685924,16.67621777,3.887764452,17.09169054,4.236780325,92.56552419,1.443329929,22.53380525,7.243964989,86.12120054,4.685874731,13.87879947,5.34735485,99.23555108,0.697921762,29.68763227,1.86223106,93.28797043,1.470926039,6.71202957,3.09686746,2.511760753,1.15713106,4.200268817,2.523416927,0,0.557029178,0.795755968,0.820599772,0.159151194,0.238495256,0,0.557029178,0.954907162,1.032558386,67.56,70.26525199,3.710194727,35.97,44.64190981,5.005103322,64.03,55.35809019,7.008060017,25.88,22.33421751,5.371420443,32.44,29.73474801,5.297551021,27.33,22.36074271,4.596131414,42.1,45.19893899,4.417424667,2.6421,2.942970822,0.27380436,29.66,35.29633824,8.514292219,19.70822281,5.606851983,2.201591512,2.063849364,89.25,90.53794428,1.43381127,10.75,9.462055716,4.207198489,48.46,47.82493369,6.604453921,51.54,52.17506631,4.102913708,70.02881844,4.234381807,9.582132565,3.622616762,19.83669549,4.979401309,0.552353506,0.815754079,5.278514589,2.789972876,4.297082228,2.557243197,0,0.504322767,0.360230548,0.575905849
575,1302880,GEORGIA,Houston County School District,Houston County,2253,76,1026,63,100,5,5.259,8410,0,0,100,0,0,47.79,48.75820358,4.40453043,52.21,51.24179642,3.386146847,0.18,0.18,0,93.33419122,12.19211866,10.91961947,3.799325763,89.08038053,3.627563216,64.44473041,8.06606492,17.35223642,4.691624983,21.86501597,4.535503931,99.74263287,13.10428573,18.37182299,5.332868697,88.20267204,16.55210044,11.79732796,4.229101756,98.2756402,12.76311602,16.89144952,1.532771313,91.4682795,3.424398795,8.531720499,3.237269366,3.062668897,1.79198688,5.469051602,2.928839462,3.247373448,3.080619799,0,0.604902897,0,0.604902897,0,0.604902897,3.247373448,3.144447055,64.15,59.21680993,4.79753899,41.82,39.89175422,5.717627751,58.18,60.10824578,7.788232743,16.8,12.48010188,3.533139872,35.85,40.78319007,7.074598312,30.11,35.97580388,6.616241444,34.97,31.55046164,4.884759438,2.4447,2.466730341,0.160925115,26.46,25,8.193138713,15.82298631,5.633112658,0.923272843,1.080713095,92.51,85.9370725,4.787363991,7.49,14.0629275,4.953115805,43.56,40.14645018,7.70006326,56.44,59.85354983,4.845137829,52.44870041,5.128334833,24.3502052,6.451060541,7.086183311,3.053427139,16.11491108,4.393322676,2.069404648,1.681732968,4.966571156,3.422477336,3.283173735,2.48687206,0,0.519835841
576,1303300,GEORGIA,Liberty County School District,Liberty County,720,73,386,67,100,2,101.477,0,0,1880,0,0,100,47.77,45.83795783,6.801454276,52.23,54.16204218,4.101213996,0,0,0,98.6681465,2.494020051,2.587176603,1.764990315,97.4128234,0.62403976,72.14206437,13.41668945,28.92307692,5.551233748,8.461538462,3.767599993,100,18.91373299,24.13984462,10.0956855,87.02983139,21.16284327,12.97016861,7.046307542,99.44506104,1.407007802,3.683035714,0.495318977,99.27857936,1.603566032,0.721420644,1.105676269,0,0.721420644,0.721420644,1.105676269,0.99009901,1.409048179,0,1.838755304,0,1.838755304,0,1.838755304,0.99009901,2.259725491,71.63,69.02404526,5.199845733,42.56,40.45261669,8.36040224,57.44,59.54738331,10.69559675,23.23,24.3281471,7.319116736,28.37,30.97595474,8.811501615,26.56,29.13719943,8.601941622,29.9,33.80480905,6.204230704,2.6147,2.548797737,0.124703325,16.12,9.221311475,6.836819459,2.97029703,2.518982105,8.203677511,5.420934173,84.29,82.49708285,6.89981064,15.71,17.50291715,7.768881969,17.39,17.82178218,6.116540123,82.61,82.17821782,6.583206313,65.46091015,8.737172232,0,1.516919487,0,1.516919487,34.53908985,7.900676005,0,0,0,1.838755304,2.450408401,3.727117043,0.700116686,1.281923706
577,1303510,GEORGIA,Marietta City School District,Cobb County,501,61,262,55-59,100,3,0.772,4214,0,0,100,0,0,51.78,47.27122382,6.872601724,48.22,52.72877619,2.364896013,0,0,0,87.81697905,2.186695206,30.75957313,12.94287384,69.24042687,6.449847979,52.03969129,1.167620883,16.94915254,10.25684149,16.04872881,6.412742521,99.28335171,1.84792409,44.94725153,13.85058593,83.26603858,6.259241257,16.73396142,6.79764217,97.98787211,21.35583806,49.00140647,7.525954411,76.62624035,3.938579211,23.37375965,9.565998111,7.938257993,5.289426144,15.43550165,8.491209253,12.59063942,6.306005843,0,0.856954516,0,0.856954516,0,0.856954516,12.59063942,6.373519568,50.43,46.73698088,8.944266846,21.64,14.30454845,6.803329856,78.36,85.69545155,11.94757187,20.16,25.57679631,7.379347996,49.57,53.26301912,9.584078582,37.36,44.56163481,10.1935905,38.78,35.79433092,7.659635775,2.598,2.347396177,0.265195219,45.35,51.90409027,18.09733009,34.9373764,8.729998906,0,0.856954516,76.01,71.96394687,7.404964428,23.99,28.03605313,7.735259203,93.46,93.27620303,4.535844024,6.54,6.723796968,3.142004882,11.24288425,4.767166056,28.13092979,8.310243259,60.62618596,10.98961082,0,0.616698292,9.887936717,5.963720373,4.350692156,4.655125721,1.280834915,2.134024323,0,0.616698292
578,1303720,GEORGIA,Monroe County School District,Monroe County,307,80,136,75-79,100,3,57.38,390,0,5233,6.94,0,93.06,49.12,45.17874713,2.348109809,50.88,54.82125287,5.772972799,2.06,2.06,0,93.71925221,13.9500618,4.444444444,2.478842506,95.55555556,2.937217015,66.72679567,9.521100956,14.99139838,7.46658193,27.27942984,5.522141287,99.26205313,1.566034346,9.235090038,7.664844135,94.64968153,4.652986435,5.350318471,5.176684214,97.75336176,14.78777854,9.411172622,0.989901901,97.75336176,2.514756835,2.246638242,1.155172299,1.049524434,0.679232168,1.197113808,0.892494524,0,0.848593122,0,0.848593122,0,0.848593122,0,0.848593122,0,0.848593122,79.47,81.64359089,5.17091499,68.85,59.17820456,8.508878732,31.15,40.82179544,10.10989184,7.26,15.89995534,8.081509365,20.53,18.35640911,5.862261067,17.45,15.14068781,5.551643939,33.17,34.16703886,8.957914399,2.6476,2.703439035,0.212328215,15.55,22.53829322,10.87595383,9.423849933,5.535713046,1.027244306,1.695350671,96.16,95.03395586,3.632039897,3.84,4.966044143,4.146407596,10.24,17.19517642,6.841033814,89.76,82.80482358,7.430192682,81.32427844,6.423353555,2.971137521,4.239861812,4.626485569,3.509404077,11.07809847,5.468220425,2.858418937,3.476770812,0,0.848593122,2.334465195,3.137061992,0,0.806451613
579,1303870,GEORGIA,Muscogee County School District,Muscogee County,2669,68,1443,63,100,2,1.929,2911,0,0,100,0,0,46.44,42.90627687,5.415851675,53.56,57.09372313,5.279003083,0,0,0,93.85210662,4.138589111,4.443426477,2.467288148,95.55657352,4.337700036,72.8288908,14.43600523,6.670602125,3.133361279,43.80165289,9.384704106,100,21.46248442,6.706792777,6.193795204,92.76373147,6.905181797,7.236268527,6.4985346,98.23731728,2.037128308,16.10503282,2.466854043,98.75322442,21.14634505,1.24677558,1.145265881,1.24677558,1.145265881,0,0.558899398,0,1.139351446,0,1.139351446,0,1.139351446,0,1.139351446,0,1.139351446,54.65,47.15162139,7.665620566,39.91,38.47502191,6.831826385,60.09,61.52497809,10.28656672,12.29,8.676599474,5.436356484,45.35,52.84837862,9.345842179,38.12,50.9202454,9.681198252,28.67,22.87467134,8.386261736,2.1675,2.038562664,0.210307304,24.8,21.56133829,12.49458932,22.52410167,8.398009417,1.577563541,1.744031209,96.07,83.89705882,8.573372409,3.93,16.10294118,8.130787233,62.92,51.62138475,8.493177489,37.08,48.37861525,7.462494913,45.73529412,8.287316593,29.26470588,8.802882619,25,7.641400622,0,0.955882353,1.226993865,1.835416729,1.577563541,2.44769753,0.661764706,0.95543639,2.5,3.380554189
580,1303960,GEORGIA,Oconee County School District,Oconee County,483,90,98,75-79,100,1,47.29,0,0,2087,0,0,100,50.02,44.06204557,4.347409772,49.98,55.93795444,3.875400344,0,0,0,93.55307804,14.57568379,3.523316062,2.771285902,96.47668394,14.42789225,68.92874455,10.4224622,11.39240506,5.502940445,39.24050633,7.891826208,100,15.6982504,3.635482307,3.075918878,93.61518551,14.27031469,6.384814495,4.2542057,99.70916142,15.64115065,12.39669422,1.374062363,98.40038779,15.33319182,1.599612215,1.882093469,0.533204072,0.870505936,1.066408144,1.692423652,0.683060109,1.228189859,0,1.775956284,0,1.775956284,0,1.775956284,0.683060109,2.185051056,79.02,84.69945355,5.159804699,68.39,76.50273224,6.567646533,31.61,23.49726776,8.521081705,6.61,6.693989071,4.060219582,20.98,15.30054645,7.127284835,17.49,15.30054645,7.127284835,37.05,38.93442623,7.823871394,2.7034,2.818306011,0.206666763,16.23,16.4516129,8.048596351,8.333333333,4.730722085,0,1.775956284,92.9,93.48659004,4.705999988,7.1,6.513409962,3.806921292,13.99,11.8852459,5.928768946,86.01,88.1147541,4.746039075,96.2962963,2.217913593,0,1.660280971,0,1.660280971,3.703703704,3.055249092,0,0,1.639344262,2.728822999,1.53256705,2.424429036,1.277139208,1.402290445
581,1304020,GEORGIA,Paulding County School District,Paulding County,2081,75,780,68,100,2,25.735,3685,0,4882,43.01,0,56.99,49.9,53.19582956,3.224695452,50.1,46.80417044,3.083989934,0,0,0,90.95648232,2.941590383,6.416645901,2.858456716,93.5833541,3.425528623,58.95285585,6.906897595,10.78431373,3.225035324,26.79738562,6.05064899,99.8413418,11.77041511,10.54483541,4.581683948,92.22398549,4.071814495,7.776014509,2.867779264,98.35675431,1.994866784,18.80400968,1.614124578,97.69945603,2.891738856,2.300543971,1.139900568,1.541251133,0.86309892,0.759292838,0.745274051,0,0.737005431,0,0.737005431,0,0.737005431,0,0.737005431,0,0.737005431,84.47,91.27230411,1.744015372,71.43,71.25678821,4.514614869,28.57,28.74321179,7.390066243,9.43,15.7098526,5.570323203,15.53,8.727695888,3.858812859,11.74,3.607447634,2.07586662,52.15,54.26687355,5.859234677,3.0939,3.422808379,0.104855337,26.68,28.43178921,9.375992749,10.12412723,6.547317082,0.969743988,1.044617936,93.96,93.33816075,3.074597339,6.04,6.661839247,5.592333714,9.17,10.47323507,4.425645597,90.83,89.52676493,6.02289352,97.24837075,1.923576614,0,0.687907314,0,0.687907314,2.751629254,1.836345345,0,0,1.008533747,1.394237695,0,0.687907314,0,0.687907314
582,1304050,GEORGIA,Peach County School District,Peach County,328,65,189,60-64,100,4,31.962,6481,0,3453,65.24,0,34.76,49,51.60331281,1.963036601,51,48.3966872,2.638779431,0,0,0,93.31068167,1.363537338,9.148839326,4.403423413,90.85116067,2.282754991,68.84688894,7.080138052,11.93707588,2.716369751,19.55582974,4.603939282,99.17179868,1.894860177,14.74304069,5.477728313,91.68103448,4.220495799,8.318965517,3.783464695,98.86387768,10.58548652,8.323488347,0.623971095,94.87152262,1.361155072,5.128477384,2.195032735,2.240390741,1.090904733,2.888086643,1.994612471,0.667678301,1.090044437,0,0.57663126,0.303490137,0.484412643,0,0.57663126,0.971168437,1.330992212,73.17,82.48861912,3.484240005,55.6,65.67526555,5.69774386,44.4,34.32473445,6.454178035,12.36,11.74506829,3.947836529,26.83,17.51138088,4.680174118,23.02,13.65705615,4.163185307,34.35,32.6555387,5.677711102,2.5583,2.858270106,0.385418303,21.3,17.10816777,5.641917606,9.742033384,4.484333628,0.212443096,0.424230395,91.97,86.9163809,4.854063877,8.03,13.0836191,5.069564704,24.05,17.54172989,4.84273737,75.95,82.45827011,5.135570441,74.01740965,5.162331264,5.513057241,2.772391257,0.448430493,0.948640885,20.02110261,4.997826334,3.702579666,2.022337315,2.245827011,2.292995237,1.266156687,1.895340035,0,0.501187022
583,1304110,GEORGIA,Pickens County School District,Pickens County,277,90,116,85-89,100,2,48.98,0,0,3701,0,0,100,50.31,48.43624699,3.840089236,49.69,51.56375301,2.033226462,1.49,1.05,0.43,91.98075381,11.7476616,0,0.377797152,100,12.53516816,66.21224272,7.565494035,22.52725071,4.767195467,10.57731126,3.561901114,97.86153435,2.136298346,19.28434854,10.30164201,90.91412742,4.861924749,9.085872576,3.810371186,98.87730553,12.83677387,7.94809408,0.728414137,100,13.00426264,0,0.347500668,0,0.347500668,0,0.347500668,0,1,0,1,0,1,0,1,0,1,76.88,76.15384615,5.148471848,62.93,68.69230769,6.17286281,37.07,31.30769231,6.461044109,8.87,5.538461539,3.51572626,23.12,23.84615385,5.424877242,20.24,23.30769231,5.517581156,38.67,40.15384615,6.706150145,2.7642,2.839230769,0.166954906,21.79,29.6969697,10.29560716,5.230769231,3.750206201,0.769230769,1.152504758,90.16,93.99855387,3.351343583,9.84,6.001446132,4.902331974,17.21,20.69230769,7.937130023,82.79,79.30769231,4.893185814,71.29428778,7.343220577,1.446131598,2.529094707,0,0.939985539,26.46420824,7.555571162,1.538461539,1.38013943,1.692307692,1.842094019,4.121475054,3.388504879,0,0.939985539
584,1304170,GEORGIA,Pike County School District,Pike County,265,87,113,75-79,100,2,66.715,0,0,3878,0,0,100,48.61,51.26162019,2.729718683,51.39,48.73837981,2.776039591,1.19,1.19,0,92.47454626,2.162701682,0.861656295,0.667140336,99.13834371,1.41628008,62.1956618,5.984171553,21.06761566,5.117871091,12.45551601,3.132892387,96.08233732,1.391328731,21.65399678,8.076264397,87.84556721,4.330243604,12.15443279,4.20792611,98.80478088,1.21690445,17.62992832,1.255895431,99.42452413,1.225225456,0.575475874,0.640605693,0.1770695,0.198815385,0.398406375,0.596955425,0,0.905923345,0,0.905923345,0,0.905923345,0,0.905923345,0,0.905923345,79.5,84.25087108,5.228907344,62.62,58.7456446,7.4157005,37.38,41.2543554,9.057258207,11.53,15.33101045,5.674146664,20.5,15.74912892,4.524543578,16.88,13.31010453,4.137801842,42.88,49.68641115,7.063540157,2.8877,3.112195122,0.319700025,20.19,17.12158809,5.206018022,10.66202091,4.956398777,1.81184669,1.876856656,87.76,92.52095422,4.741706588,12.24,7.479045777,3.589384904,16.28,15.6097561,4.885688346,83.72,84.3902439,5.324201944,77.6273372,5.421744339,0.386847195,0.966906949,0,0.838168923,21.9858156,6.147725945,2.996515679,2.638990932,0.278745645,1.114796014,1.353965184,1.674845866,0.515796261,0.773225324
585,1304380,GEORGIA,Richmond County School District,Richmond County,2416,59,1552,52,100,3,0.932,3030,0,0,100,0,0,46.73,40.25,3.482774229,53.27,59.75,12.24601235,0.43,0,0.43,89.32142857,18.98670405,7.477009196,3.317505464,92.5229908,5.41408076,62.78571429,14.02414274,33.61774744,8.262562925,11.03526735,4.700925918,99.85714286,22.58600257,51.18025751,11.07495369,77.20930233,8.252083302,22.79069767,12.73980936,98.53571429,22.1842434,27.76368249,4.397509695,92.03571429,7.907002322,7.964285714,3.942012332,0.321428571,0.497348069,7.642857143,3.845986246,0.997280145,1.444570411,1.99456029,2.798088977,2.357207616,2.427902717,0,1.178603808,5.349048051,4.109901904,55.32,42.52039891,9.521694092,18.31,13.59927471,4.940679961,81.69,86.4007253,11.64128421,31.77,24.5693563,8.268265919,44.68,57.47960109,10.83148896,37.01,41.3417951,11.8530727,34.51,26.74524025,7.048483501,2.3607,2.523118767,0.229552837,35.22,43.28358209,19.35081615,13.50861287,6.841827432,3.173164098,2.870613274,85.71,76.01654032,8.248304912,14.29,23.98345968,9.545825543,71.99,68.63100635,11.07548682,28.01,31.36899365,7.854934092,60.99241902,11.51130713,20.26188835,8.056109377,10.95796003,7.049776877,7.787732598,7.281411246,5.621033545,7.396944269,10.78875793,7.388181396,7.236388698,6.455021468,0,0.895933839
586,1304410,GEORGIA,Rockdale County School District,Rockdale County,1218,72,646,70,100,3,14.716,1342,0,2221,37.66,0,62.34,48.11,48.92781637,2.227140313,51.89,51.07218363,6.600014164,0.31,0.31,0,94.95620658,13.91355622,10.01908397,6.826287229,89.98091603,1.54357865,71.09634552,9.118442542,10.15293118,4.269073524,32.115548,7.722725692,99.69797644,0.818603294,6.513177825,5.714491609,85.92057762,3.595140595,14.07942238,5.647136729,99.69797644,0.185257371,14.05634656,1.48185659,95.22802779,14.10284255,4.771972214,3.893953807,3.714889761,3.633446293,1.057082452,1.80871257,0,1.131418625,0,1.131418625,0,1.131418625,0,1.131418625,0,1.131418625,81.94,74.32550044,5.924546537,68.5,66.84073107,4.406747048,31.5,33.15926893,10.18490254,9.72,6.35335074,5.277727122,18.06,25.67449957,8.657858719,15.06,23.06353351,8.359472766,39.35,32.28894691,9.29915749,2.8761,2.854656223,0.158014971,16.21,13.23185012,7.5617701,8.268059182,6.133801483,0,1.131418625,93.07,84.36123348,6.285475272,6.93,15.63876652,6.928572421,8.1,10.53089643,6.721259112,91.9,89.46910357,4.597981583,98.38472834,2.688686845,0,0.954478708,0,0.954478708,1.615271659,1.907151438,0,0,3.394255875,4.253497012,3.15712188,3.667484271,0,0.954478708
587,1304440,GEORGIA,Rome City School District,Floyd County,381,83,236,75-79,100,3,2.176,3663,0,0,100,0,0,48.79,44.50444727,6.596153376,51.21,55.49555273,5.257166289,9.75,8.49,1.26,90.15247776,3.204037273,27.30796335,8.25863817,72.69203665,7.73383629,58.57687421,4.175981466,30.69414317,6.819728808,11.65943601,4.507254601,89.93011436,3.178597196,34.93465207,12.12498719,85.28571429,10.2143081,14.71428571,6.203666,98.31639136,1.702138297,19.93537965,2.299492903,80.78144854,4.517715299,19.21855146,7.202508478,0.921219822,0.979132305,18.29733164,7.101302938,7.472324723,5.744439754,0,1.199261993,0.553505535,1.012653155,0,1.199261993,8.025830258,5.92094577,64.92,51.01476015,8.507643245,35.83,30.99630996,8.165573308,64.17,69.00369004,11.75022683,22.01,17.25092251,5.93311968,35.08,48.98523985,10.8203573,27.32,35.05535055,7.933368516,39.8,38.00738007,7.203392096,2.7875,2.618081181,0.062990189,33.77,33.63471971,13.74851214,14.94464945,8.301596687,2.95202952,2.559397396,83.82,79.58883994,7.067814359,16.18,20.41116006,7.017757292,55.65,51.56826568,9.574572891,44.35,48.43173432,6.762008399,67.91483113,6.490006725,25.84434655,9.480613811,3.524229075,3.513539738,2.716593245,3.150034705,1.752767528,2.018939454,0,0,0,0.954478708,0.587371513,1.026883156
588,1304890,GEORGIA,Thomas County School District,Thomas County,446,73,232,65-69,100,2,55.207,0,0,2295,0,0,100,47.28,53.34916865,11.78345862,52.72,46.65083135,6.945048507,0,0,0,91.25890736,19.31378395,2.91514836,2.148202818,97.08485164,19.14773887,66.27078385,13.66786083,19.92831541,5.819722598,11.32616488,4.567268274,99.23990499,22.08645284,18.57348013,9.428309343,92.89558665,2.970437145,7.104413348,4.347935361,98.3847981,21.79015918,11.29888943,1.740389052,99.90498812,1.412575193,0.095011877,0.189421204,0,0.617577197,0.095011877,0.189421204,0,1.477272727,0,1.477272727,0,1.477272727,0,1.477272727,0,1.477272727,72.15,60.22727273,5.681747159,50.17,40.45454546,5.383953719,49.83,59.54545455,12.23149112,17.02,17.72727273,7.757918842,27.85,39.77272727,10.34461566,23.31,35.56818182,11.31708327,32.82,21.70454546,7.113840012,2.5359,2.392045455,0.23561462,18.22,23.96226415,10.88049659,7.159090909,4.22443755,1.590909091,1.921555292,87.61,82.24299065,7.937366934,12.39,17.75700935,7.627672753,23.54,45.11363636,9.338502908,76.46,54.88636364,5.245594589,71.77570094,7.047782294,1.028037383,2.054452244,0,1.214953271,27.19626168,6.766259952,4.431818182,3.823714834,13.29545455,8.127271913,9.719626168,7.060711855,0,1.214953271
589,1305040,GEORGIA,Toombs County School District,Toombs County,160,67,123,65-69,100,4,105.075,0,1839,3113,0,37.14,62.86,48.75,50.79100749,4.742400998,51.25,49.20899251,1.621185175,0.12,0,0.12,93.48459617,15.78775961,15.60899577,8.025313744,84.39100423,13.32794442,59.51290591,9.959494642,25.21860791,7.369480999,13.39629241,4.155529118,99.89592007,0.544997314,38.94561367,11.03907882,93.20957499,6.361170786,6.790425012,3.697176495,100,16.89755589,9.054954205,1.081920007,89.25895087,14.12612504,10.74104913,5.578677862,2.622814321,3.253049802,8.118234804,5.62049234,5.463474524,5.491779901,0,0.798035605,0.859422959,1.285631932,0,0.798035605,6.322897483,5.666111964,69.5,72.49846532,9.222716251,43.04,57.70411295,9.397792948,56.96,42.29588705,9.536368444,20.81,13.1368938,4.691555343,30.5,27.50153468,8.496878362,24.86,25.475752,7.990076442,41.02,41.68201351,7.473101856,2.7087,2.94106814,0.136191176,29.55,21.08382727,9.247946437,5.463474524,3.446607446,1.289134438,1.589702016,82.66,82.52279635,5.963901106,17.34,17.47720365,6.577308529,37.51,33.08778392,8.784580432,62.49,66.91221608,8.941237738,56.99088146,8.011972559,6.382978723,4.221739574,1.16514691,1.516633081,35.46099291,7.65271393,6.384284837,3.927323112,0,0,3.647416413,3.532969187,0,0.658561297
